transaction_id,customer_id,transaction_date,amount,store_location
e99e53c8-1a64-48a8-b5fa-9b73b1eea8d4,cc332808-4379-478f-9473-b9ad6f1cbf44,2022-05-16,4722.36,Chiang Mai
fbd1cc67-dd25-4814-8d53-42967837ef41,f3c5ee43-39be-4727-9d4a-4c623ff6fbe7,2021-06-02,2503.48,Pattaya
aa26a824-da4b-474f-b459-ff05e3f61d1a,f37c14bc-b099-4f55-8d10-576e8fc4df70,2023-10-31,877.15,Pattaya
1d4199c6-c10e-4a0a-9e23-f9c70fd498e7,44bc646c-7885-4d00-a810-5072bfbcaed3,2023-07-26,3130.55,Khon Kaen
074ecc14-f6bf-4c89-9b5a-2e12beb3833b,e151faef-82e8-4a4d-b86f-891d9ac882d8,2020-11-08,3035.67,Khon Kaen
521ca6f9-e4bb-4d76-ae05-3fd603816248,987b5bbe-5002-42d6-b955-1d8cb977d068,2022-04-14,1771.38,Pattaya
b14cad54-530e-47a0-b2db-e9faa5e10ece,a9da0713-4906-45b1-b2aa-6d1d3e281cc8,2021-12-21,3473.72,Chiang Mai
80b326b4-b4fb-4781-8253-0e7deebdfb87,0c51287b-2426-436a-9184-c8e2b07aa3ff,2021-04-29,2870.11,Phuket
553f3b0e-77c6-40f1-a8f2-bfa25d00e50a,a8a73425-6d5b-4532-8964-a0513b757c52,2023-01-02,186.78,Pattaya
abcfab3c-4118-41e4-b997-61b60d69390e,f3c5ee43-39be-4727-9d4a-4c623ff6fbe7,2023-03-04,1305.94,Pattaya
b889db43-8752-428a-a80f-058ab2c24966,8e2a4e2d-3ea6-4d1d-bbf1-513b4f0de71a,2020-12-01,1243.85,Pattaya
2c6b93a1-28c6-43bf-ae54-ce14d39367ff,c527a4ed-2677-47c2-aff2-4c08db851773,2024-03-09,4587.12,Phuket
4179ab07-4bda-4bb8-8c1f-b2f47c49cf0f,edf3a1f6-9743-4ee2-9a79-f05766044a8a,2020-12-07,1474.6,Pattaya
1ec64851-3874-4d0b-b02b-ab152434f471,802c5c6a-bbe6-4646-bc30-4765ffba879b,2023-03-17,3989.71,Chiang Mai
165d393d-461c-4c98-83b2-d2fadc142217,5aa2a1e2-fc99-4afd-a3c4-47f473faf5e8,2021-01-06,722.95,Pattaya
e6e15ded-8759-475b-b7f5-3f68aa209b52,0d6efbfc-112e-4028-8dda-90fb6ba3455d,2020-11-02,3200.14,Chiang Mai
a5c61a45-da5b-4962-8825-53322dd1f059,6458908e-3fc6-4b73-8c64-55abceb4a659,2020-05-29,3004.89,Chiang Mai
7a38538a-602b-45ff-905e-80e1e6c7bf5e,54ae4c01-3252-499f-8903-b919d1f7fcff,2023-01-02,4116.32,Phuket
fb9b478e-4f9e-46b2-8b3b-1001e6c44408,4a7317a2-fe06-4227-bc09-f0b57ed96483,2021-12-31,2401.79,Bangkok
ceb63dda-ee4a-483c-92b0-02871a13aa09,fa1c4658-12a0-4e15-bcca-f6a5272fb02e,2021-04-07,2603.71,Bangkok
e2ae007a-3583-424c-a11f-28242c3b7d6c,1b426270-aade-4433-9994-180bc4c63474,2021-06-17,3775.94,Khon Kaen
99c781bd-0266-4267-aa16-d7d1c0a00e85,b48c3a7c-0cc1-40af-8182-1e9102bf749b,2022-03-27,498.41,Phuket
c466802d-2476-48d7-b1ba-53918b91bd82,bfa1380c-f3f7-4d2f-894d-397d7a6ca493,2022-07-14,3052.74,Pattaya
08327508-5fbf-4020-a078-3e8f31a2685f,73a64469-f3a2-49ed-98f1-14cbcf13db53,2023-01-25,2302.48,Chiang Mai
d9e58c02-1de7-43f6-9ce4-e37b22a864a0,b5307089-758d-400a-9a2e-8b52d3afeaff,2021-07-30,3872.73,Chiang Mai
6831ac9c-4e4d-4455-b1fe-b066b3193245,5f0725ef-173a-4b3e-b816-825d1786c280,2020-10-13,4254.09,Bangkok
0266b5ce-80c5-464d-875a-4e55b2b9d4ca,192757b3-4463-48d4-88ec-6fc473ec43cf,2021-04-01,1308.27,Bangkok
82ae3ea8-1466-4e8d-b775-efc5926df3cb,99ed472b-197b-415c-8609-82810d3309a7,2020-04-30,1845.23,Khon Kaen
80bed493-1a95-4b47-9a78-58ac28dc808d,efdc9ce3-3dcc-4a0a-8b29-52f26f7ad7b6,2022-02-05,2853.2,Pattaya
9039add8-8a20-4103-8157-3e8e24e09449,9873b7de-a923-4de9-b1a1-673c8efae550,2022-03-17,1668.17,Pattaya
633d3dd9-56e9-4f53-857d-f6ddb86f16b9,eca124ef-b8c2-4f0d-b51c-7cb532725f6a,2023-05-02,4427.75,Chiang Mai
6f4f67ba-77dc-4768-8c65-b6c58225b630,435ee189-eb7c-40f7-9ee2-5b122471e4dc,2022-06-06,4072.57,Chiang Mai
fe0600ad-5d0d-4269-bedb-425a3543f576,bbd45a1a-893b-43b9-b7b8-8431e9bf72b1,2020-08-26,4626.17,Khon Kaen
b5c0e143-582f-4ac9-97f0-5623ea748057,63b59bb2-11d0-4122-a372-4ed320ac60da,2021-05-21,1548.54,Bangkok
dfe336f1-5b2f-41f6-b603-5abe242baaa4,72317bc2-7c72-4bea-baf9-9f102285dc98,2020-11-28,4435.38,Khon Kaen
d24d830c-e2a0-426f-9fe9-61c9438ea653,9a49f324-3fea-4a5e-95e3-678e178e52b1,2021-04-14,2570.23,Chiang Mai
91e9a34e-0f67-429f-8fa5-6999483f6247,e37d0728-9a23-404d-a383-840c95d2fed0,2021-02-27,1942.44,Bangkok
34c46211-fad9-496c-99da-264ffab3c013,6cdc58c1-c41a-4169-863c-c8d7b3644194,2023-02-19,1378.84,Chiang Mai
84721b4a-6599-40bf-9337-b73000e22ce8,68fd96bc-e7d9-4bc4-8f3a-dce061cc8966,2022-10-11,223.89,Phuket
9867e759-0afe-4390-b074-b09dfa87b527,148776bf-d084-4d45-b407-15e1b42fccfd,2023-09-06,1906.3,Chiang Mai
05c37ea4-97ee-4d82-badc-879875601b35,7164eee8-52fa-472c-97b1-7a3a0eda9b09,2024-01-11,3166.86,Khon Kaen
aa3edb6a-78a9-44b8-989c-1620e0dc1eee,6c499a3d-d1db-40f6-96dc-d45be7cf88ab,2022-05-24,3009.84,Pattaya
58c641f3-fed2-4343-ad48-451dc39749f3,9163c795-2448-4009-a61b-43f66b13eb8a,2021-07-20,4690.82,Phuket
c468a863-868a-435c-99bf-d41fa9c30e39,683676db-ec88-4501-acd9-06db99bb3e21,2021-10-09,1069.13,Khon Kaen
9c8338a6-552e-4d44-a2e8-3ba921799e00,38ddc75f-07bc-47c2-b2c3-bf881db6cccb,2022-01-27,1495.34,Khon Kaen
572190c2-a0c8-44b2-ad80-c0d945706515,c813b54f-4835-4624-bf86-56f99d8f8dbc,2021-12-01,1681.74,Bangkok
f210b5f2-ff37-4b3c-8aa7-3fb085da1e66,deaa12f1-0e5d-4dcf-b9bc-105ed094e69c,2023-04-22,356.88,Pattaya
22317e52-5e8d-4961-9453-08e18372cd83,31a5a8aa-b4fd-4ce2-841c-0ee3566857c1,2021-07-04,2437.8,Chiang Mai
2ce1103b-6494-4b7f-888d-101deb133e64,4abd4d9a-e8a6-45c8-b1c9-5b3edbfb03cf,2023-06-26,4175.84,Phuket
3094c275-d5f3-4091-9059-91559777d4ff,9b781225-6763-4ad7-9849-d659a1d05a42,2020-06-29,224.78,Phuket
2e881464-dabd-410e-b6ae-a625d7d9282f,a171c629-4132-47ba-ba05-ae27a92726e1,2021-01-06,1687.03,Chiang Mai
45c8eb9a-64d8-4d7d-8897-3f45c9486c4d,99ed472b-197b-415c-8609-82810d3309a7,2022-08-25,3104.1,Bangkok
6f29135a-6c9e-40a8-a259-6e83d594c8f4,136cb431-a93a-4304-8bd8-99bd300b4fa3,2023-10-23,1486.25,Khon Kaen
bc6a3633-5f46-4137-aace-635a2ee245c1,32b66d7d-47c7-4e51-9afe-969f7393f94e,2022-06-13,2885.8,Khon Kaen
da5319e6-dedb-44ff-882c-6b8545951608,c4f36d68-4a42-4892-a201-b1d6dc7675d4,2024-01-16,3641.61,Chiang Mai
5e1cd984-4b98-4cb1-b57c-24a6e4310881,85c7da8b-adab-42f0-80e3-965d127016fc,2023-04-12,413.0,Bangkok
ce9ecab1-97cf-4ad2-9be9-77ecd0b780be,5fd531bb-1fed-4483-89d6-4abcafe9b969,2022-07-15,842.69,Khon Kaen
a2f3078d-c661-44a4-a159-5abfca5a945b,177b59b9-d23b-44b5-a78e-1ed349848eaa,2023-09-01,4706.6,Chiang Mai
ac393bb0-1cd3-4e86-8ec8-c50b2857baca,42b3f99b-9d31-44d9-9998-61072a469979,2021-05-10,3797.83,Pattaya
dd0b4217-c33f-4881-8fbf-57f6c23aaca3,527a4c87-772b-42e5-a9ee-567ed9d20480,2022-03-11,497.68,Pattaya
57c4fec9-cb99-438c-9a4e-b7f2bd671ee8,9903fcda-9c3c-4447-83b8-e9f266fbff28,2020-08-23,440.92,Phuket
98c9ca97-4715-4bb5-b848-60893cc9c7c8,17f8ef0e-2753-4744-92ac-d3a6dfabaa0e,2021-03-19,404.54,Phuket
7664f3ed-5fb6-4fa3-aaea-909babb59c2e,58f48420-2f05-4dda-848c-16568b5e2fab,2022-11-20,3969.67,Chiang Mai
bd8911cf-4d71-4e7c-a9ee-1f68e1b5d902,b2ab3802-67bb-4915-9a4d-9873cbd23ca4,2023-03-13,4131.95,Chiang Mai
e7e8287c-032c-4353-a99c-e7267934063c,38ca6f40-30e4-48d7-9714-01131f289ca1,2022-06-08,879.4,Pattaya
5864fe3d-6f7f-4cc3-9b48-fe19cb4b47f5,f72f79b5-c3eb-4ffd-809e-d1e2e0b4f5d9,2022-10-12,1272.4,Khon Kaen
d81a9f78-8dad-4048-9500-ca0d30740e45,4d772372-9716-48bc-8051-78d0f2a2e608,2020-07-19,357.17,Chiang Mai
fae7bb0e-dbe7-4057-bcd3-5ff8e285ddfe,8293a065-ae17-4e1f-bd8e-62e7527ba8be,2021-08-13,307.73,Chiang Mai
fb0c6e68-f4d2-4120-b2fb-ab3bdb3feb4c,f52a6216-5bbe-4a0a-95ec-4d37f89b42f0,2022-07-21,1240.06,Chiang Mai
88088817-ce8f-4086-a4a3-8c1d92c085cf,335a9eef-73d1-41ea-a8eb-e3b94a1f93f8,2020-05-29,4365.37,Khon Kaen
80c3e185-fa85-4f78-8547-fbe0e1fdbb45,cef9078d-72a7-4c30-bb7a-934814a7d4cd,2022-08-07,1682.46,Phuket
cddcd977-1a06-4979-938d-3717a6cc8873,eaf3dec2-9615-483f-bbc7-836e1fcd1efa,2020-07-12,2600.21,Pattaya
443db2f0-2860-43cd-8e50-9b82ac8d3a96,e5a0491f-0655-4047-9c3e-c93fc13c9383,2021-10-26,215.21,Phuket
4bcce284-24bd-40ae-a132-cff4e10091ef,9b781225-6763-4ad7-9849-d659a1d05a42,2022-03-26,433.01,Chiang Mai
eaa7d09c-ceb0-4ecc-8aeb-cac1a27cde4a,fb79e6cf-e4de-4378-a99f-d21f72e4d2db,2021-12-07,276.43,Chiang Mai
656f4262-6d5a-458e-a999-80e25ceac460,a8f0ef1a-475b-44a8-aaa4-28263642cf71,2021-06-07,2508.18,Pattaya
dfcc35eb-b82d-4342-8619-6def2cde864d,3bee9cbb-f3e6-4a3b-bc70-48db8eadef0c,2021-02-26,495.07,Pattaya
5a218d8b-d24b-45a1-8115-ae29a7d09ac5,6c05cbad-ca4a-4f81-b288-d0a4faf1c869,2021-08-20,4503.04,Chiang Mai
f6e7e385-78c6-4c00-b234-ccc325ecc30b,d759b3e5-e15c-4d0a-b4ae-cd384e6ef2e9,2024-04-02,1142.61,Khon Kaen
2cbbe8d2-4827-475c-ae4d-7147afd8fbee,d54dd7f5-37a6-4594-84c9-41f96b118e99,2023-05-19,4584.48,Khon Kaen
ca8d6ba1-295d-4027-ae0f-7e118fc017ee,987b5bbe-5002-42d6-b955-1d8cb977d068,2021-09-21,1401.67,Pattaya
e1397d0a-8091-4d5f-b020-09d834d21d65,aeba15a8-d1ce-48f6-8d18-b3a9ac1fa60b,2022-11-27,2003.26,Chiang Mai
c689add8-af90-48e9-90ef-c9bb7651bde1,f9c4d662-3bc4-4966-85d6-c29400639629,2022-05-26,3077.33,Pattaya
a4e0fdde-08bb-4a2a-82c9-92399bab0df6,42a7661c-e56b-4d72-9278-3147d6f4e8c5,2020-06-13,1702.58,Pattaya
afd9503d-9253-4fc6-99b5-7c975f75bdd4,e7afa1ef-5b61-4333-967d-8a8cf67e35de,2023-10-10,683.92,Pattaya
8f5047ad-98bf-46a8-bddc-c3d72452644e,1e70a5fa-454f-49a0-a669-4492b90bc6a9,2023-09-07,241.21,Khon Kaen
8fc9109b-508d-4fd5-9285-37b51766edb5,eb100fd0-2fbc-4f23-9440-a9b4386f3e7e,2021-03-01,3291.9,Khon Kaen
89dc1632-fb50-4330-841a-11c9d3ae89ca,fb8de471-e583-4dfd-b7e6-fc9e75cec3ce,2020-05-27,2087.89,Chiang Mai
c4d33e4e-077f-4251-96de-e4330aad843c,1ec195ce-6c5f-4462-9cc2-f9dbb9162a17,2024-03-31,304.13,Bangkok
71316809-29bc-448d-94c4-bb5bbd913e7e,03767e36-b0bb-4052-98fb-0ef7c7081f82,2021-03-05,4672.11,Chiang Mai
f2297722-fa42-45c6-a61f-1586ae13bc59,eb61b744-d17d-421e-afb9-2dcd29294298,2022-04-21,3822.82,Pattaya
28a17803-095d-47d1-9103-65317a2f423a,a9914677-791a-46df-972a-fefd3687cfec,2022-04-28,3479.77,Chiang Mai
71eb5906-46ec-4fa5-8c47-abdd65743fbc,ab4ef9b6-3ca5-4b61-8049-2773f7cc6105,2020-12-03,3006.97,Pattaya
68107fd6-ffd3-47d0-bad3-831b27b41dfb,37d32e24-b1ac-4c85-bc5a-08e529923db9,2022-06-29,2372.52,Chiang Mai
3fc2b8b0-f5ce-45fc-93c4-bbd41e967f81,ca36f413-6333-46c3-9856-8b43a74f2c9d,2023-11-30,4462.01,Pattaya
b06438af-2f7a-43ee-83d6-34b9d8cbe69a,3b6933a0-b59f-40a2-819a-20a47a6124e8,2024-04-25,2604.39,Pattaya
064fa0eb-64a3-4f72-ac6e-7c221b225ae0,60e9177c-72e2-4efc-a4f0-96e573d1a906,2023-01-05,1160.48,Chiang Mai
3f8ef727-835a-4825-b0e7-7d2053aa48bf,b317d20c-cee2-4443-a572-3eb76077fb50,2020-05-10,1736.27,Phuket
c371f493-9ee7-4c18-a478-c1e4f53f943f,a713eeb5-adaf-4989-9743-4fe3fe689883,2021-02-04,3627.72,Pattaya
9f8cb26b-1931-48ba-9467-5d92d9cba664,180a43d2-13ed-4d50-9087-0a485f3be14b,2023-02-27,4922.72,Khon Kaen
678ce70a-0897-4199-9d53-9b99d3229732,01ab7194-7e3d-4e8e-8b53-b5bfbe752f03,2020-08-09,909.76,Phuket
5c4bdc55-6264-4121-b1f9-7b66e3af043c,8293a065-ae17-4e1f-bd8e-62e7527ba8be,2023-06-02,2848.07,Pattaya
36661f1e-4604-41cc-aa76-e5cb069b752b,2a11a2cd-5232-4611-bdcc-a8fd63b40d5c,2021-03-15,4935.23,Chiang Mai
c3ed9f97-355d-4c72-8ba8-9ce16bb7fad6,e70f8bb9-f3cc-4b59-92f2-f9561ec0d62b,2022-06-06,3120.21,Bangkok
246dff58-7bb1-4fcc-a216-f5b7524c9198,6c4cd401-6246-4a30-91ba-89e3735e3f92,2023-02-02,252.88,Bangkok
01776316-a5cc-4404-885a-fe56ec9ab38b,d9394cf7-e91c-4f1f-a536-9de1d8fe3764,2023-09-01,154.94,Pattaya
dfa07806-789e-469a-88ed-86c8aebb71e2,b70e3c19-6019-403d-8372-45b95b4a3a2c,2022-03-14,100.05,Phuket
31893ba5-3968-4bcd-bfa2-71a9f9595584,57aca210-885e-4542-8b46-4ff689bac8ed,2024-04-21,3670.87,Chiang Mai
494607fc-bdbf-49f9-be03-5f4afdce05e9,aa84b6ec-2fb1-4e0a-a622-fa164988f96c,2023-11-01,362.34,Chiang Mai
b23daef3-a4b7-4792-a1ff-d1ab514d4505,a171c629-4132-47ba-ba05-ae27a92726e1,2021-09-10,1034.85,Phuket
25c75d83-afea-4946-9888-6bcf4a13dc7d,83624443-51e2-4c04-b4d0-407ead2eaead,2023-09-15,4394.58,Bangkok
97e6cf99-a2be-4add-a617-d09b84b171a0,2ce20ef6-5660-422c-b8f2-d947c3c42f6e,2023-01-05,2145.69,Bangkok
1906f244-82a2-4dfd-97c1-d610954fda67,6cdc58c1-c41a-4169-863c-c8d7b3644194,2021-07-31,3875.17,Bangkok
60f6d5ac-24de-4660-9521-0e88c73b852a,7dead344-5543-45c0-8b4e-3662fbc4d05b,2023-12-21,795.01,Phuket
0adc9341-8f3f-466e-a0e6-3c16932b5a6e,b70e3c19-6019-403d-8372-45b95b4a3a2c,2021-09-20,4668.0,Chiang Mai
8869115e-88d2-49aa-8374-c9e0ddb07ec9,63b59bb2-11d0-4122-a372-4ed320ac60da,2022-07-14,4605.09,Bangkok
1f41abd4-1af2-4425-a5e8-966c8df7670a,eaa11e2d-7cea-464d-bdec-42bb40934c8a,2020-09-05,4662.11,Phuket
669d514e-63ed-41be-93e7-d8eea53a009c,5d2a26cf-12a1-45d4-8507-f5ea884ef774,2021-07-30,170.29,Bangkok
1b10cd11-304e-468d-b514-dc7a3b2b27d3,6275100f-eff9-41bc-821f-42ef0b0c05f8,2022-08-07,1250.53,Khon Kaen
c5f135a7-5044-463f-acbb-491a14686989,25b0f5b6-a6e0-4e69-be80-a87cc53d840b,2020-07-23,2831.48,Pattaya
d1e5bbc3-5570-48f5-97b5-d9533626e91d,f6daa1bb-3ac3-4e4e-b5ca-b677693d78cd,2023-03-15,3544.1,Phuket
c7a629c4-9478-4333-bd96-a992813bdd3e,a8a73425-6d5b-4532-8964-a0513b757c52,2021-05-12,3684.03,Chiang Mai
83ea589a-5e11-4db2-baa6-9758a7c9c3af,c86a5ed8-2cb0-4b27-ab18-1180ecd72059,2023-05-23,419.27,Phuket
7c6b6507-a4dc-47b5-9a7b-ee4e634302ec,0fefe381-114d-40cc-bd9c-038c307d0a8a,2023-09-18,282.09,Phuket
e17fbf1e-16af-4ba3-9a50-26bdb94550fd,81190c0a-ed19-42ac-9094-acf33950893d,2021-07-29,2381.94,Chiang Mai
14136ac6-21ae-4ec8-aeae-4ab0fd39c962,997d4e70-4d13-4a32-b9af-dca044e5a043,2021-09-02,165.02,Bangkok
2ab5b619-67da-465f-afa4-0002f66b5368,fe7c1d44-f8c4-49e2-b208-a7dd515f4bff,2022-12-29,408.75,Pattaya
7f60f80a-8fb1-4d2b-a6ba-ad6b3043783b,d7364ab7-0843-40e9-aae5-5c01c6382609,2022-11-19,1479.69,Phuket
505ceda8-7732-42d0-9cff-a2a75b82ad09,ecc2fc57-1a8b-4c84-a441-a08244d35e06,2021-11-22,4029.51,Bangkok
5991f345-7e3a-47a4-9d12-60a182d5e6c1,2ed22381-7233-4720-99b4-8edb1226ac56,2021-03-21,1432.62,Chiang Mai
ec29debc-4125-4a5e-ba2c-e3e21e18f04b,db2074a9-fbee-4086-8e33-8f31d14bfa94,2020-12-22,3479.41,Bangkok
ab856b44-a995-4076-abc0-4f5795c2b89a,f047f599-f1e0-43b3-960a-0a7a3720990c,2020-06-12,316.2,Khon Kaen
01bb3c10-0d87-4636-92ee-f245d7ae9957,bbe321df-8c30-44bf-b159-deecb98f0948,2021-12-20,4299.29,Khon Kaen
d4f95bec-4527-4494-8312-c9f1e093afc5,4808857c-8dfa-4f2a-bae3-34840785d4d0,2020-09-15,3544.44,Chiang Mai
bfabb1b8-da94-40d6-95cd-b61db598c91e,bec6486b-1609-4cf8-ac53-244896c7ad6f,2022-06-29,4257.44,Bangkok
baa67376-7134-47b4-a5c3-a10c70c0dac7,242de072-367e-470f-a496-a1bd3cf1bfb1,2023-04-01,1883.77,Khon Kaen
cc0deaab-2f6e-4c4b-8431-90b8d329fe8f,0ec84e97-87a7-4dca-975f-25e84b762217,2021-06-22,2335.66,Phuket
f0fc41e4-fe9d-45bf-a7fc-c1e8f275d570,129c7f7d-1824-4e0c-a239-ddb3af6f9519,2023-04-09,903.08,Pattaya
3967a73d-7de5-4154-ab3a-fae5718766b3,6275100f-eff9-41bc-821f-42ef0b0c05f8,2021-01-17,2800.02,Chiang Mai
fc728210-25bf-496e-a2d8-e8e4de41f751,b48c3a7c-0cc1-40af-8182-1e9102bf749b,2024-04-05,3702.46,Pattaya
fb4238ae-b228-45de-8cc9-0f158f2580ee,56dcaf16-dc4d-4420-9b98-1e380b72faff,2023-07-27,952.42,Phuket
cf034edf-3795-4d19-a54d-ef1bdcd19563,831e81b9-9e28-40be-9f4d-85231108a1d2,2022-11-02,2390.67,Pattaya
e6fefe96-379b-430e-87c4-253491004dcc,5ee6308e-b9e4-4c6b-a051-e9c50a49283e,2022-06-02,1533.0,Phuket
24ba8ea9-1e6b-4138-906a-d03aace54c70,a249a0d5-e96b-4da0-ad82-958ff5285ccb,2023-03-29,2757.12,Pattaya
6e5e26f8-9279-44d3-9640-901812674874,ad6829e2-91f0-4ddb-83d4-ee7f7905b9ba,2020-10-11,2215.39,Khon Kaen
0994b8ff-8707-47b4-8072-54422a229043,66ac8e24-ad31-449c-8aa1-83620f887c65,2021-09-17,4435.38,Pattaya
38a04197-1acd-487f-8739-cce3be73b4f8,2ab533db-a85e-49c4-a190-db06fd1657f6,2023-11-11,1857.48,Phuket
278b97ca-56a0-4261-9e88-40abf09410c9,47cc28ff-98ed-4c5b-90bc-70582c70fb13,2023-09-19,3793.15,Chiang Mai
ab7e3b26-9875-4cac-8ea6-84d215a83dce,6787511f-aa97-4bc3-ab4e-09716d92e19f,2022-06-12,309.5,Khon Kaen
eb290f62-991e-4e22-9747-24aae25e1d5c,e4f3230d-6824-4ade-ae20-d61ebca16716,2021-05-13,4312.59,Chiang Mai
7250e7c3-f3fe-4488-bead-a4c6b70c04ef,574d2161-1d2d-41b7-8388-a81391b6a75c,2022-04-04,1774.08,Chiang Mai
c51245db-4a1c-44b0-99e2-aece18a7fe53,1ba0a012-805d-4a21-ab07-84dd1eab7222,2024-01-06,4013.8,Chiang Mai
b020f522-d561-4ca6-ad09-034e24ed898b,e62b1556-f882-44cf-bb11-c44cc9154b59,2022-06-21,3982.16,Phuket
1597dbf6-b482-4805-bf1d-6aa6d9205d14,95141a0e-67d2-4d17-a3ad-be5e09aba863,2023-04-30,4134.87,Bangkok
776a9416-f57e-4f38-9894-572c45649a08,02e8a52a-661a-462e-891b-6353dbc1a955,2022-04-14,2765.58,Khon Kaen
cff92867-ace4-43ed-94e1-069881b1ff82,4db2bd2c-6134-4294-9081-35263a9c4331,2022-12-09,2919.78,Pattaya
8b5f6bcc-b9ba-45f3-9565-a689643d6e7a,449eab94-36c1-4f87-aea1-ac40ce04b02f,2022-01-23,2797.2,Chiang Mai
d453b791-93c1-41b6-a40e-d1dec86e2c9b,d4732459-9788-4cd4-ab48-eb385b2e7373,2021-12-07,1211.23,Pattaya
f8c81e0e-0902-46c3-8585-fd2cbcc0a6c9,51920e5a-f3e9-4630-b8e8-4c0663613443,2020-09-12,672.91,Pattaya
c7fbbc4c-baca-415e-a8f3-6efa6206feca,b2ab3802-67bb-4915-9a4d-9873cbd23ca4,2023-11-18,4690.95,Khon Kaen
84fe14e4-a0cd-4c11-9df3-7fd3c19889d5,fe7c1d44-f8c4-49e2-b208-a7dd515f4bff,2020-05-01,4114.87,Chiang Mai
e09c5957-2a13-4e08-9a46-0ac48178b4f3,802c5c6a-bbe6-4646-bc30-4765ffba879b,2023-07-20,1820.56,Phuket
51606fac-d889-41f5-9f97-b4fdb4b7b751,8e2a4e2d-3ea6-4d1d-bbf1-513b4f0de71a,2020-11-19,3782.67,Bangkok
1a4420cf-768c-48c2-ab55-a4986b6218c6,ee089080-0dc3-42a8-b4e2-7c3d1224fdeb,2023-12-15,3238.3,Phuket
162a3e5b-e861-4f30-a176-67c1dd333c57,b68cb75b-6f10-4688-b992-2e712aa372f9,2021-11-11,4188.31,Chiang Mai
6a622ae5-6e1f-4347-84b2-4b9ae2e0aff0,bec6486b-1609-4cf8-ac53-244896c7ad6f,2023-11-20,102.92,Khon Kaen
d18eb2d0-ab59-4953-a7b5-b61f6caf3eaa,9a49f324-3fea-4a5e-95e3-678e178e52b1,2020-09-26,628.22,Chiang Mai
468c2d6a-e3e1-4e86-bfb0-d956ba310720,d9510d09-e17f-43e0-83cb-711af3f08557,2022-07-13,453.81,Pattaya
9286ac4a-fba4-421c-9e00-fd1250c8cfbb,631c50ed-50e5-47a6-ab2a-183ae4736823,2020-11-05,3803.42,Pattaya
b8ba63f3-498c-4ed4-8820-7bdc943e140d,2ab55ba8-ba21-43e8-8cb3-963199b40a64,2020-09-02,1125.3,Bangkok
99f43e5b-f1c6-4c79-9296-25eace4deb8b,4808857c-8dfa-4f2a-bae3-34840785d4d0,2020-04-29,4091.02,Bangkok
3da329ca-72d8-4836-ba3d-3185a4da5165,b037a004-cf9b-4d6e-a5ca-1f5a1523ea3a,2023-10-19,252.38,Bangkok
a0e72c5b-4055-4ed2-ab42-0fa976aec10e,0425607c-99be-4d1d-8df5-2ec77504cf5f,2023-01-20,1010.0,Bangkok
858ba689-779d-4072-8175-963fa5b8cb81,73a64469-f3a2-49ed-98f1-14cbcf13db53,2023-11-23,1341.83,Bangkok
97c106af-466e-40e0-a428-ea36940c45af,0f0e3ee5-7e35-46f0-bbe1-8b8e427fe8a8,2022-07-25,4729.89,Phuket
12cf3517-d820-4ed3-8e28-626ea198c1c2,1a91f473-6bd2-48fb-9ad9-5247d13d4ad0,2023-03-03,3519.31,Pattaya
e7013a6e-ad34-4e16-8cd2-24b3f175b5fd,a4d66448-b1c6-49b1-bf90-abf666ce981a,2023-03-09,1999.96,Chiang Mai
2dd47f4d-98f1-4ecb-b15c-b59f0b521013,6c1808a7-a0ec-4691-b7d7-fbe85c8b398b,2024-03-01,2199.77,Khon Kaen
c78cadf6-52be-4a8b-88c5-809cbdc53ee2,e4f3230d-6824-4ade-ae20-d61ebca16716,2023-01-16,2444.35,Khon Kaen
115ca428-a2ad-4121-bb39-581780923a2e,b472a641-f9d5-4373-905e-c2df985e729b,2023-04-18,305.19,Phuket
2d383bcc-a383-4f8c-9eaf-57a7f2c2ae01,b256f224-f201-41ed-95b5-be84470a6df5,2021-10-17,2549.97,Pattaya
af9f7281-aed0-4172-8592-fb9f8f54f48a,0fefe381-114d-40cc-bd9c-038c307d0a8a,2021-06-12,1353.33,Phuket
0747a5f7-1692-4ad5-a7be-14fab123e067,b317d20c-cee2-4443-a572-3eb76077fb50,2020-05-21,4009.38,Khon Kaen
46915a8f-c2db-439b-b01e-10d191e43504,fb8de471-e583-4dfd-b7e6-fc9e75cec3ce,2020-12-10,580.23,Khon Kaen
06cce3f0-572b-433d-984d-81e7af4dc5fe,8dde053b-93b2-43dc-890a-20a72cc3f36e,2021-08-23,4415.12,Phuket
1787156b-6d06-46cb-aea6-861de833f6a4,7903f8d9-4415-4835-9564-182573ad0a6d,2020-09-28,1961.84,Phuket
a548f961-3acb-48bf-9e1b-50b846c4e543,f52a6216-5bbe-4a0a-95ec-4d37f89b42f0,2022-11-21,4538.79,Phuket
63f7a88f-a110-4e1f-ac77-63338bf4374a,66ac8e24-ad31-449c-8aa1-83620f887c65,2021-07-27,2764.3,Bangkok
1c5f4aa8-95c6-4303-9509-fc1c351927d6,34b68374-9388-428e-97db-ca68781eb602,2022-09-09,3648.97,Bangkok
324bcaad-c7b6-4b0e-9d8a-40d643992b49,38ddc75f-07bc-47c2-b2c3-bf881db6cccb,2023-11-26,1961.27,Pattaya
2bfda712-04d4-49eb-8f50-4251e346c457,631c50ed-50e5-47a6-ab2a-183ae4736823,2024-03-01,3057.68,Phuket
