point_id,customer_id,points_earned,points_redeemed,transaction_date,channel
a9103f9d-5ea8-40df-b6c3-7aaa2e581107,eca124ef-b8c2-4f0d-b51c-7cb532725f6a,32,0,2020-11-28,Offline
83c4aa2a-e8d1-4445-903b-e7a2166be8c6,e7936164-a595-4d18-bf01-fe4e67870e53,184,0,2021-01-18,Offline
6f87987c-2527-4f60-bad7-f00317c05bd0,cc332808-4379-478f-9473-b9ad6f1cbf44,346,0,2021-09-29,Online
b1b66282-2410-4250-bf2a-2a8fca210a53,57aca210-885e-4542-8b46-4ff689bac8ed,325,0,2021-02-01,Online
5319f87d-d320-4e42-ba9d-4235d444e2be,40ca0cfb-c0ae-4940-8f29-4e0074cf66aa,308,264,2023-08-06,Offline
42af444c-7174-4390-b94f-f2261d413f7c,78147d4c-3895-4408-b9bc-af2777b04656,365,94,2020-11-21,Offline
260c494d-d1f4-4419-b066-c8fbdc8d2364,9903fcda-9c3c-4447-83b8-e9f266fbff28,368,0,2021-10-12,Online
b0f098d0-9ce5-49f6-8739-0d63b7aed933,c527a4ed-2677-47c2-aff2-4c08db851773,135,0,2021-11-01,Online
1cd78c35-67f0-40e3-a87b-6930d67cca97,836c76ec-5c61-4a3a-ad9d-e571f882a0cc,194,96,2020-12-04,Offline
87415d60-7578-4376-9b21-e241855b3cf1,966645ab-6590-40b6-85d3-1f24fdc0d2ba,477,90,2020-09-20,Online
be1b719d-bc12-4825-97a6-62c9fd22946b,7b253524-222e-48c8-b41f-77c1eeb4b1d8,361,297,2024-04-21,Offline
beb652a3-355d-4217-868a-ef2d8f929054,cef9078d-72a7-4c30-bb7a-934814a7d4cd,47,0,2023-08-22,Online
a32958e0-61b2-4d0e-99df-632207fb9dad,ef464ae2-7d23-460f-96cf-44a48cf9bb58,290,0,2020-10-03,Offline
6094ce57-3a12-4962-9acc-d567791f91b7,d2935598-e460-4d37-b9aa-50acea55919e,400,0,2022-02-21,Online
4c9ebb25-41c3-46ee-a9f2-1f5d590796e9,34fdf80b-368e-48b4-aca5-f0318b064604,245,25,2021-03-24,Online
bdd4aec1-86ba-466b-9d51-dca59cfa59de,7903f8d9-4415-4835-9564-182573ad0a6d,478,104,2020-07-16,Online
b0543cc5-263d-4fdc-9bc2-9289f2ad6a94,78147d4c-3895-4408-b9bc-af2777b04656,409,0,2020-08-28,Offline
75b8c659-b28a-4243-8884-0046399ccd4d,6b271071-e245-4f2e-b793-7b67be5e63b4,295,258,2022-08-13,Offline
a6953d60-7667-4a47-b4a5-8c87c0bcd39a,9cbf0837-5cdb-424c-9b69-f0d2c475aad0,117,102,2022-08-25,Online
b5364e1b-7f8b-4b02-b38b-59b2bdecfe05,38acb83a-e346-44f4-a23a-c66d46ab0ea6,440,0,2021-03-28,Offline
aa525389-823d-4967-b80d-50a9eb2bf537,45f843fe-4eb8-4f79-83e6-6d149e446113,263,0,2023-09-13,Online
650de573-5878-41c4-9f62-adeb2625322d,44bc646c-7885-4d00-a810-5072bfbcaed3,407,0,2023-03-31,Online
816ef1b8-be7d-404f-92cb-f48fb9d6de5d,3156ca1f-25a9-4164-8157-f570e4289ad1,420,0,2023-11-11,Offline
a7d150ac-28a2-4905-bf7e-86b3ffde0f05,fb8de471-e583-4dfd-b7e6-fc9e75cec3ce,367,0,2020-05-26,Offline
8d20fd92-1bb5-4520-aea7-a26aba224f30,bbd45a1a-893b-43b9-b7b8-8431e9bf72b1,301,249,2022-07-24,Offline
1f00dc36-d8f9-4775-a65a-6f9bdca2b72b,2853616d-c6ce-45c1-953f-a3f9a1e14724,272,0,2022-10-06,Online
c637c76b-b216-4a66-8a36-cadfc6c79c3c,8e6d6c88-7779-4e50-827d-38df12295a31,294,0,2021-01-15,Offline
0a97a946-b0d2-4e6e-a4a5-2d994f3278bc,574d2161-1d2d-41b7-8388-a81391b6a75c,152,0,2020-08-09,Online
d96712e9-1b18-4383-a0fa-c77c51175d5b,4db2bd2c-6134-4294-9081-35263a9c4331,375,0,2023-03-01,Online
24917307-6b48-4962-81be-5f727364ba32,3877f294-0624-4b24-9c50-0d952c4b3624,91,49,2022-05-14,Offline
77ba9da0-2fab-45a0-aa6f-80ebcb1b2aff,3b6933a0-b59f-40a2-819a-20a47a6124e8,168,0,2023-05-30,Online
90f229ec-7265-4902-996c-3180bc5cfec7,9cbf0837-5cdb-424c-9b69-f0d2c475aad0,77,0,2023-08-31,Online
e0c4ecbe-79eb-43f9-92b3-38dd1b51f5ee,edf3a1f6-9743-4ee2-9a79-f05766044a8a,260,58,2023-09-03,Online
94355f8a-c429-4199-ba50-a6139745548b,c80c61f3-6f58-462e-8caa-23d4423ac603,167,0,2023-02-27,Online
8ccbb0fc-bbef-4f27-adde-37a4c45d56ff,3a002b16-d455-4668-9489-5bad4ad139c7,262,0,2022-01-18,Online
8479ce07-1b9c-4f95-9f83-b0956fd6deaa,4d772372-9716-48bc-8051-78d0f2a2e608,282,0,2020-09-22,Offline
61c93c73-793a-4b73-b235-899b6adaa82f,202a4dd0-3582-4499-a026-7b38ad09ef8e,121,3,2021-03-19,Offline
ee0092d1-0c7d-4d40-96b2-c75d43c58fce,43648b98-137e-4803-a2c2-b77d5b514855,186,33,2021-09-23,Offline
e1ece1ab-9da3-4df7-a791-8f5add14ed04,56973148-ecee-4b79-b3f9-409580817d77,55,0,2024-01-12,Offline
aa8d949a-da37-4ee1-a212-ed9013d508c4,eaf3dec2-9615-483f-bbc7-836e1fcd1efa,125,0,2024-01-01,Online
1c71faf9-a71c-40fb-83e1-0ea399196134,32b66d7d-47c7-4e51-9afe-969f7393f94e,245,0,2021-12-12,Offline
2c508868-5a1e-45d2-9b6f-10ac1b5072f7,c80c61f3-6f58-462e-8caa-23d4423ac603,42,14,2021-02-06,Online
64ed0e94-74a1-46d0-a2f4-533fa65c385a,98660dd5-2837-4ecc-b702-6a547838f065,89,0,2022-01-30,Online
a13d8bdf-c366-4e92-b4e5-e8d0bc301a30,403acbbb-132e-4bae-8005-c6b930132ab2,349,0,2020-06-11,Online
a3c52842-9e42-40ce-9ee9-e900744eadb5,a9914677-791a-46df-972a-fefd3687cfec,445,0,2023-01-19,Offline
64cbab1a-1a4a-47d6-98bb-6a4c086b4b20,3391a07e-4128-4d45-80b8-6f32e1e397f6,12,1,2023-07-23,Offline
a453c0d5-4add-4351-8a8a-a135ab90b5a3,e62b1556-f882-44cf-bb11-c44cc9154b59,52,0,2023-12-30,Offline
e344a292-461e-45cf-afa0-460371b87825,876130a9-c349-476d-941b-2a195f6624b6,28,14,2022-05-17,Offline
9b4c58f6-ca92-4f9d-8995-0d38485bdaca,5f0725ef-173a-4b3e-b816-825d1786c280,90,4,2023-08-24,Online
159062db-c842-4703-b4af-8109abbcf194,cb7bcd85-7cf9-4601-8d7f-725462157b04,366,0,2021-07-12,Online
5b86a981-2f27-4f99-b59c-3a81a974fb16,1bf4186c-1824-4185-8c0f-51d66591d5bd,363,350,2020-12-03,Online
1de8c270-3750-4e9a-8ed0-ea45ef3232cf,1ec195ce-6c5f-4462-9cc2-f9dbb9162a17,115,0,2024-01-15,Offline
f02bb5e2-7f5f-47b4-b2cf-f91ca9b4feba,5d30e9ef-52b6-454e-b7b9-5f15d3e3379e,373,95,2023-07-31,Offline
84e04567-23eb-4019-b000-ff39a19bdff0,c94a6eeb-fb03-4e10-b54f-4dabf1cb6155,44,2,2022-12-23,Offline
3db826c4-25f7-4c7b-8e85-b3b75aabf944,34b68374-9388-428e-97db-ca68781eb602,203,30,2023-08-26,Online
31909902-1c98-47c3-84de-1587fbb69d9f,5cc43aa4-7c4c-4dbb-815a-1444e92f0bbb,459,457,2022-06-03,Online
ca18d164-e162-4228-81fa-b33f5fe8bf08,00cc6c15-a185-447d-9083-705050ea4d69,424,373,2023-02-27,Online
27dd71f2-e00f-4ed1-8bec-b69b48159584,0fefe381-114d-40cc-bd9c-038c307d0a8a,123,0,2023-06-11,Offline
10469644-2279-44a0-9b6f-18794d120ceb,45f843fe-4eb8-4f79-83e6-6d149e446113,236,0,2020-09-18,Online
e1294360-5fa0-4979-b546-5f2736964567,a978d9b0-c346-4a4a-a4d8-c5a04e123a0f,160,0,2021-03-10,Online
9cabe55f-3f68-4de6-9e32-599af9a47ea2,ca36f413-6333-46c3-9856-8b43a74f2c9d,336,103,2023-03-27,Offline
d319fb33-bcef-4255-a5f9-565e6b3ff9e1,f10bb2db-fb4a-4d4a-bf27-46632d199726,222,0,2021-02-04,Online
85c36abe-b032-45a6-a1e4-a2aca4b6841f,ee089080-0dc3-42a8-b4e2-7c3d1224fdeb,123,101,2020-06-09,Offline
fa31cf4d-1aec-4a3f-adda-fb5e43c9e034,e78cb679-31be-46e3-9a69-fa1e4dbda8c4,256,0,2020-05-23,Online
0e0521e0-547d-41bf-a7fc-5d830c2e8b87,3bee9cbb-f3e6-4a3b-bc70-48db8eadef0c,311,0,2021-08-13,Online
d81414f0-ca78-45d5-a2ef-5c9ffcd05b2b,66170139-d736-419f-8e69-0f0fbc3ae403,24,17,2020-12-13,Offline
aa7eafee-93f8-490a-83e9-a4de569e0e83,37d32e24-b1ac-4c85-bc5a-08e529923db9,82,48,2023-03-25,Online
6996de0a-7903-471c-b02a-1a0cb8e1b329,38acb83a-e346-44f4-a23a-c66d46ab0ea6,57,45,2023-01-05,Online
2764d4d3-bde2-4d79-91e8-95143ac301cf,79c263aa-4cb6-4f6d-9fe3-3b58c9e1d34e,341,62,2021-02-03,Offline
9b6678ef-9af6-4196-8cfa-32c87273b128,ee089080-0dc3-42a8-b4e2-7c3d1224fdeb,12,0,2021-03-01,Offline
8bd52eb8-3878-44d1-9853-09bee97cfd93,c80c61f3-6f58-462e-8caa-23d4423ac603,403,324,2021-12-08,Offline
ebdceea2-f5a4-448c-b9b9-6d4b2d60d8b2,b317d20c-cee2-4443-a572-3eb76077fb50,271,148,2023-09-06,Offline
96761fc1-9130-437f-86f3-fe727cf5c442,55af0bbc-c6c1-416c-b3db-a7a6592a28ae,339,0,2022-03-03,Online
8232c471-56ee-479d-a1d9-46f37d375526,5fd531bb-1fed-4483-89d6-4abcafe9b969,400,0,2023-07-28,Online
6c31838e-924f-49d0-a603-0623be900cc3,8b648073-ee6d-4127-8da9-94b0b58f0682,96,0,2024-01-14,Offline
3bb85dcb-b80d-4580-84af-3e6272ecabdf,03767e36-b0bb-4052-98fb-0ef7c7081f82,63,0,2022-11-30,Online
869193bb-cec5-4831-83dc-c9a552303128,6c4cd401-6246-4a30-91ba-89e3735e3f92,441,0,2020-05-26,Offline
b94ff2a6-5520-4e85-b07a-9b10b6e4d88d,7c4c8762-a8d8-4558-b502-1a42b5bf69ac,402,0,2021-05-23,Offline
3acfe6fd-6cda-4817-91a8-2383c9fd23fd,e62b1556-f882-44cf-bb11-c44cc9154b59,71,20,2021-04-24,Offline
2dcf41d3-6163-4797-97f2-73e7c8c3309d,3f846198-f2ff-4261-9231-4d12eef38d4e,252,162,2024-02-09,Online
aac90cf7-8433-448b-854e-17744993d103,ab4ef9b6-3ca5-4b61-8049-2773f7cc6105,153,0,2020-09-02,Offline
a99e1bc3-66f3-46d0-85bb-a97345ffd423,926828ed-dc53-4e62-9b0b-278c5818ecaf,341,0,2022-09-09,Offline
7959a8f0-beb3-46cd-8e91-d71671bbbd11,09c604ad-b895-4ea7-83ab-5047c76db24b,110,93,2024-01-25,Offline
8591d871-649b-4e87-8aba-89113cdd617c,372e956d-3bc4-47e7-9fd7-229f8e188f52,285,285,2023-03-07,Online
d9bfc8d0-3a13-41e3-93fe-d69185ac2dd0,68c606ec-94b8-4493-81cd-0b34560594e1,15,0,2021-06-03,Offline
c4dd53f5-af2a-43fe-b79e-1cde0982267b,1b426270-aade-4433-9994-180bc4c63474,51,0,2021-09-12,Offline
5b559529-eb3c-49a6-9afa-8d01e3347d53,8b648073-ee6d-4127-8da9-94b0b58f0682,126,36,2024-04-11,Offline
0937a682-26a5-4353-b2e8-79444bc74631,edf3a1f6-9743-4ee2-9a79-f05766044a8a,55,16,2021-01-31,Online
d3ab43c7-5c55-478e-8958-c115bf2b7b1c,853946c8-dcdf-4e0c-8fc1-3e3a15592718,379,363,2022-08-11,Offline
db769c57-174e-4d9b-876a-326a6a6df907,3b6933a0-b59f-40a2-819a-20a47a6124e8,490,151,2023-06-10,Online
312a19d4-7a3c-4582-9899-0bb480bcb2d5,acf1c47e-7fc3-4d9a-87a8-c53bcec85ea0,452,151,2021-03-22,Offline
091586ae-e90d-4572-b780-01cb6fa67a6f,5e481a5a-b609-47ec-b380-57824dffc169,191,0,2023-10-04,Online
648fed70-e0b7-4dad-b9da-64f207b8f953,3a1b2037-e650-417e-bd86-518bfd56461c,331,0,2022-10-17,Offline
b535e6b2-7be4-47e3-ab69-636c086bcb0d,997d4e70-4d13-4a32-b9af-dca044e5a043,166,0,2021-12-08,Offline
d89c40df-0462-4414-a3c4-53e041ad43ec,8e6d6c88-7779-4e50-827d-38df12295a31,227,0,2022-06-06,Offline
f58a35bc-28d3-4163-97ff-904a11c9b886,a14f2e82-667f-4eb8-bfb7-d17d867e3f0c,362,71,2021-03-19,Offline
fd847fee-8319-4ff3-ae6c-68edb49667cd,335a9eef-73d1-41ea-a8eb-e3b94a1f93f8,332,0,2022-03-31,Online
1e3b0948-9625-44af-a6f5-14c57141467b,6b271071-e245-4f2e-b793-7b67be5e63b4,299,0,2021-08-16,Offline
c6009264-b44e-4f8c-afd8-82697ba49104,28e5e36d-9cf9-4d1a-85e8-9e3abd20c4c0,39,0,2023-06-06,Offline
46699b0f-dd4f-4d5a-a91d-046117df0eb3,a81ed459-f86e-48e1-97b7-e7de50505c03,350,152,2023-11-22,Online
3e3335b2-80e4-448a-92ec-8a6edfeac4a8,d54dd7f5-37a6-4594-84c9-41f96b118e99,438,101,2021-08-07,Offline
ce820257-4896-4285-9205-685c17035a57,168286bc-cb8e-4f09-933b-a7cae8169f03,161,28,2023-10-25,Offline
eb4cc4b2-c036-4099-95de-25ba5f63c791,e22ac3f2-c2f2-45d8-a700-18e35c742709,16,0,2021-03-23,Online
f4f6ca65-0fee-4da7-b8e3-fc0d45e0b57f,b3f2f9e3-ebd7-428f-b03e-5f8c793a15de,181,0,2022-03-19,Online
87a5dd27-07d2-4a29-ac0e-5d4461c38e10,47cc28ff-98ed-4c5b-90bc-70582c70fb13,106,0,2024-01-15,Offline
4d1ece44-a332-4d0e-aeea-2cd7a3217351,031fceed-df17-40ee-91d2-6933343d0806,105,0,2021-06-21,Offline
e8aa272c-e62a-400e-9776-e9c1acdbbdca,0c51287b-2426-436a-9184-c8e2b07aa3ff,163,17,2021-02-11,Offline
a65e89bb-f6d1-487c-8756-0b1d0769a687,3391a07e-4128-4d45-80b8-6f32e1e397f6,357,0,2022-09-10,Online
1aa6d429-5698-463f-8d9a-8c6c6b7b9fbd,db65401f-87c8-432e-80d3-074661da46fa,239,0,2020-12-11,Offline
08d589db-c57a-46b8-bc05-b042352e705d,7164eee8-52fa-472c-97b1-7a3a0eda9b09,293,0,2024-01-18,Online
39b10651-3186-4293-8c44-98598d00a67f,f9c4d662-3bc4-4966-85d6-c29400639629,324,0,2020-08-22,Offline
5273ac85-9f53-405f-85e7-75f82af10666,7903f8d9-4415-4835-9564-182573ad0a6d,326,0,2023-02-19,Online
6032c191-96f0-48be-b167-551c4f701921,836c76ec-5c61-4a3a-ad9d-e571f882a0cc,420,299,2023-04-08,Offline
341fed0d-9da9-435e-9ebb-2339042fcc46,8e6d6c88-7779-4e50-827d-38df12295a31,232,0,2020-06-04,Online
f3ba8659-0f52-4a06-86cb-9cab9d9f8da5,f0fd1025-746e-4d26-8d63-5e468ca9cf55,410,195,2023-07-06,Offline
7f167d9a-2358-4e6d-a194-24088f7b171e,8b648073-ee6d-4127-8da9-94b0b58f0682,379,209,2020-10-01,Offline
284c14ff-f00b-44d9-b0e3-5d281ac2ceb3,57aca210-885e-4542-8b46-4ff689bac8ed,247,142,2021-04-04,Online
a4079c9b-c2f1-4da5-b424-cdfc4f917115,c1f7bc0d-21fe-4cc2-a0ec-79eaec196b66,179,12,2023-12-28,Offline
b8262950-b8fb-49b3-b33f-2f87212f6cbc,5bf38aba-aeab-423b-b248-112784a9d146,39,4,2022-08-10,Online
7e7aec56-1669-49e4-9d0f-028d9a050724,eaa11e2d-7cea-464d-bdec-42bb40934c8a,192,0,2021-12-18,Online
32649f61-6c4f-41dd-8a7e-a95e5cc485ff,56973148-ecee-4b79-b3f9-409580817d77,273,0,2020-06-04,Online
6d88267a-4a2a-4bc4-8cdb-46ee113e6a4a,cf547360-0255-4c23-b356-590f51ab2a2b,276,176,2021-07-29,Online
3af576e4-15dc-40ea-b9c5-6f798562bf28,def3319c-1552-4570-b371-17aae20e8356,138,0,2024-03-23,Offline
756a9b8a-ad9b-4d8f-bac0-d9bd94cfcaa2,20b7129a-b275-4561-94bd-4f8e96e625e4,82,0,2022-03-14,Offline
380dc7f3-1c6c-4860-8128-27d72f9e2f8d,2b34745b-816a-4445-ba34-b0be265a64e3,182,0,2021-09-12,Online
97ac51f8-5d10-44da-b1fd-99e89e30fee2,722955b4-9f05-4703-9a90-8bbbde72af9d,450,0,2022-09-30,Offline
5d64c8f8-d25b-46c3-93c2-faca41902679,615a2808-466d-4d2e-9388-24f801d24472,105,0,2022-08-02,Online
312f9d10-6880-4806-9211-d153877617db,a7513edd-2a63-47d2-bcaf-9651ca6a6a2d,445,440,2022-06-10,Online
c8eddc10-bbf4-408e-83c7-0b5acd976f9f,6787511f-aa97-4bc3-ab4e-09716d92e19f,231,0,2022-06-23,Online
a82067fd-2dda-4fe6-a639-36dae72c07a6,8e6d6c88-7779-4e50-827d-38df12295a31,385,0,2021-01-28,Online
922245b7-bcca-4cdb-bc44-99203ea8f8ce,eaf3dec2-9615-483f-bbc7-836e1fcd1efa,126,71,2020-11-25,Online
68d119be-7823-4d8f-90e6-85c796900703,c0095719-171a-4486-b887-1e5406b251e0,387,220,2020-05-27,Offline
6728010d-b993-46c4-8b50-f973d44b7922,acf1c47e-7fc3-4d9a-87a8-c53bcec85ea0,313,0,2021-01-28,Online
610552ee-ba88-43ad-b14b-d2dd06a7f6d2,60e9177c-72e2-4efc-a4f0-96e573d1a906,386,8,2023-02-03,Offline
d059cf5c-49b0-4344-aa91-7f7d2df5b133,925894ed-afa4-4b25-b873-4cb9757d1d33,461,51,2021-01-23,Offline
64483a75-876b-48bd-a7fc-eb9d72b08bb0,cb2df53c-281d-494e-965c-f77fe4af6b90,258,150,2023-04-20,Offline
4a9189e2-5eac-4a81-b769-9944651702a2,6787511f-aa97-4bc3-ab4e-09716d92e19f,22,0,2024-04-03,Offline
a82d5a45-789f-4d78-a31f-d6475f7e447a,c745434a-bdb0-45d9-8b17-e25fdaa67238,136,130,2022-04-15,Offline
6429b0b8-1187-4638-b3ae-d5b660e59445,34b68374-9388-428e-97db-ca68781eb602,251,53,2023-02-25,Online
5b9fe725-9a07-41f3-99a9-dbbac9ee3d15,1e118bba-abb6-4380-b10e-01ad0b65bc47,405,354,2022-10-11,Offline
3508fb03-45b8-4d4f-bb99-fce5cda19cae,f7b2a385-55c6-4c37-bb74-c15674f18283,221,126,2023-04-12,Offline
baa84b4f-20c8-4f82-b408-ecf8d12e9346,4a7317a2-fe06-4227-bc09-f0b57ed96483,316,0,2021-06-03,Offline
320eaec6-73c2-4d9f-ad7b-b545900c79d2,f72f79b5-c3eb-4ffd-809e-d1e2e0b4f5d9,102,94,2021-07-05,Online
1ca3382a-116e-4a04-af0d-967e055e11b0,43648b98-137e-4803-a2c2-b77d5b514855,376,0,2023-05-05,Offline
4e2b3132-d781-4f54-ac34-de5e944fa7ab,32b66d7d-47c7-4e51-9afe-969f7393f94e,495,116,2022-05-12,Online
45fa62e5-b7cc-4428-80dc-245cf934aa7e,484c5050-f08f-4611-8bc4-7058d4187c39,107,0,2020-04-30,Online
7ddc62e6-b42e-48d5-94f6-cf58f61d0285,cf547360-0255-4c23-b356-590f51ab2a2b,177,104,2023-01-08,Offline
a38ef10c-9fc0-4c9f-818c-ad2984f0d982,a8a73425-6d5b-4532-8964-a0513b757c52,359,55,2022-09-12,Online
a39a9fe3-17a8-4407-a9c5-2fe563e9bd26,d172b004-120d-44d1-a8f0-09902b384987,167,0,2020-10-13,Offline
c3f8552a-4521-4d0c-9e48-64f2c0f72744,d8cc0371-386c-41b4-939a-bf945acb4b0d,213,0,2023-07-06,Offline
f33cbb26-8789-4cdf-84d7-ad44a6e77cf7,58f48420-2f05-4dda-848c-16568b5e2fab,206,0,2020-11-30,Offline
ab65e8d8-2158-40f4-b00e-4a13b78eba08,a8f0ef1a-475b-44a8-aaa4-28263642cf71,27,0,2023-07-05,Online
0be3dcf8-8e80-4a0c-8885-692f031e7730,dccd94c4-a3fc-4b59-9a94-f4bd9918a314,251,0,2020-11-28,Offline
bb0cc0f6-5cab-4b6a-b5ad-1d9967be065a,0b85cec2-e859-4d1c-a714-34f11ee634c1,105,30,2021-05-28,Online
7ac0f71e-1fb2-4bf9-b02c-b2f889cbcc58,bfa1380c-f3f7-4d2f-894d-397d7a6ca493,236,0,2021-03-14,Online
ef5cd732-b714-4f13-86b7-d9da0e5acbdb,3b6933a0-b59f-40a2-819a-20a47a6124e8,283,0,2021-04-01,Online
34c3e875-3ca1-4485-b921-b07da6166c93,b6af7bda-759b-4ddc-86ab-1dd53415d9d4,279,0,2023-10-08,Online
fcdffda0-3b4f-4af4-8e76-93528cbce674,bec6486b-1609-4cf8-ac53-244896c7ad6f,106,44,2020-10-16,Online
714637d3-14ca-4a9f-bfc2-cb744851745e,26f8de7f-bc50-4ebc-99ef-faba6e94567a,422,0,2023-02-12,Online
4de23ab9-1d29-4961-9e4f-dfef43087342,bfa1380c-f3f7-4d2f-894d-397d7a6ca493,43,6,2022-04-23,Offline
9f0cd981-4526-4528-a2f3-6c1985806988,4d772372-9716-48bc-8051-78d0f2a2e608,483,0,2022-05-02,Offline
7a667461-d410-4bdf-aec7-1ff8128174d4,3cac812a-f3e1-440d-8a14-ba5f9c5ecd60,114,32,2022-08-16,Offline
dd3a9936-2d93-4efe-8507-9da55afa4bbb,e772a4ad-1782-4ab8-a260-8702985f09b3,463,0,2022-07-14,Offline
5be387aa-27f5-4db2-9151-398b521440e0,2ab55ba8-ba21-43e8-8cb3-963199b40a64,169,30,2023-12-24,Offline
21437da0-b303-4a52-a47d-521d37933c1c,7e8adba2-5982-4640-b568-1aab2507d613,487,178,2024-01-29,Offline
b325a3a7-0d2b-4de2-8514-f45427ff1bb8,a8a73425-6d5b-4532-8964-a0513b757c52,241,0,2024-02-24,Online
bcbf8c01-4c78-4c1b-8f07-19e7fb327d4d,b472a641-f9d5-4373-905e-c2df985e729b,408,202,2023-10-13,Online
c536846c-3328-499f-8a10-5c1f85f39b75,192757b3-4463-48d4-88ec-6fc473ec43cf,217,0,2023-10-27,Online
eca345cd-e8a7-472f-87fc-38467f386388,60bcc5ca-b916-4649-8518-8981ffd41d96,17,17,2023-05-22,Online
b77ca8a2-d5fe-4acf-b85f-d6f5bc9fd882,b2ab3802-67bb-4915-9a4d-9873cbd23ca4,33,7,2023-12-03,Offline
eb0cf54d-89ab-4455-a1ef-0e68681aeffa,f7271278-858a-4be4-b555-ce0e6b5063c6,252,0,2022-06-08,Offline
225b79e2-31b0-487d-8601-a8680f97ffe9,cc332808-4379-478f-9473-b9ad6f1cbf44,471,0,2022-03-06,Online
5a716510-e491-4c6b-85f1-4914e393a943,fd4f7fad-2625-4324-b87e-8dea3fcd025f,465,347,2022-12-24,Online
18a645e7-2f2c-4a37-acf0-b90e6f7484c4,987b5bbe-5002-42d6-b955-1d8cb977d068,270,0,2021-04-26,Offline
0cea3bb1-68ff-4356-8edb-623b452d87c9,7ba6222e-e534-4cbf-a2bd-779f2a958a36,495,0,2020-09-17,Online
cf8bca24-56e6-4a9d-8cd9-3092df5ddccc,bcd61313-c6e9-4526-a87b-81ff06ff9170,231,16,2021-06-11,Offline
0f387137-ba95-4f39-93cc-1cba9683afd3,fdb3d4f8-ff4b-4ba7-a21a-0219d43d742a,364,0,2020-10-19,Offline
94c62bbd-1f1b-493a-8c1e-f1af78766dcf,bbe321df-8c30-44bf-b159-deecb98f0948,121,97,2021-12-09,Online
939e0c0a-1042-4e90-9ee2-10b1cfede3a0,ac70c493-879a-471f-a6cb-bfce67f9752a,50,0,2021-02-27,Online
4d2c3a38-2fe2-4b86-ba33-e17493cd1aed,1e70a5fa-454f-49a0-a669-4492b90bc6a9,274,0,2021-09-02,Online
5f5188a5-c2a4-4b6a-800d-19e544e3bf0a,ae33f0a5-17a8-4d16-b4f6-d840894517fc,400,0,2022-02-27,Online
84c0d1eb-9c93-4b1c-a772-de6cde4e5d60,f047f599-f1e0-43b3-960a-0a7a3720990c,166,0,2023-04-25,Online
3943579b-94bf-4230-8364-fbbd99c0b897,683676db-ec88-4501-acd9-06db99bb3e21,11,0,2023-04-23,Online
3b839b58-3d20-44ca-af9e-b41b60e90b9c,242de072-367e-470f-a496-a1bd3cf1bfb1,345,41,2023-01-28,Offline
3adbcd29-baa1-415b-8cfe-4de2a788d954,6275100f-eff9-41bc-821f-42ef0b0c05f8,221,0,2022-03-12,Offline
596184ac-766f-40ef-8622-3451c7ee5dff,7ba6222e-e534-4cbf-a2bd-779f2a958a36,111,71,2022-01-27,Online
b287701c-9567-408f-bb53-c3c97c560111,fdb3d4f8-ff4b-4ba7-a21a-0219d43d742a,114,0,2022-11-20,Offline
33c2a7ea-7c17-431b-99f4-19a9b54dab65,126d88a5-42b5-41e3-a85f-dbe555e1a2c8,342,0,2022-02-14,Offline
46b5c0a5-ecab-4b15-b973-fd12934e055c,e065b719-4553-442d-a5b5-092c07e7d255,424,0,2023-09-11,Online
88c1aaeb-de6b-447a-8dfd-cf8ef1c2cbf5,dee9ac74-2eef-4c0b-bff7-dda9b2bb7aff,196,0,2022-06-28,Online
75ce61da-0e54-416b-a5b9-bc7f0d3f485e,925894ed-afa4-4b25-b873-4cb9757d1d33,196,0,2020-09-30,Online
c9059e1a-6f5e-4645-8cbf-ee92d9b461e0,eaaec5e4-bb0c-4e49-9def-9f669a4b201e,55,12,2020-12-15,Online
9848aad1-9603-4bb1-9553-d88574e8aaa8,34b68374-9388-428e-97db-ca68781eb602,218,0,2022-12-04,Offline
0757e41f-35aa-4103-b129-42b80bbeb740,f52a6216-5bbe-4a0a-95ec-4d37f89b42f0,47,46,2022-08-03,Offline
ab8d6aad-653c-460c-b494-aa4ee2136cf8,aeba15a8-d1ce-48f6-8d18-b3a9ac1fa60b,216,0,2022-05-24,Offline
a31bda14-2615-41a7-bbef-49043de4b963,79584497-8367-425f-a283-11a25b4ef826,168,0,2024-01-17,Online
a2d7c710-aa72-4abe-a19e-b843e813278b,1c6aaa78-d66d-42ec-946b-ec0d68049952,221,176,2023-01-25,Online
39a9e971-04b8-4599-9f9d-59c12403f56e,503a8ba8-1d04-4794-960b-8c2a9a921d3a,11,0,2020-08-07,Online
210c6719-c9f9-4e09-8601-3b2ec380f0c4,a151cc11-bc43-4840-ad01-cc65dc23fe03,223,0,2024-02-04,Online
b34b8486-5854-4d02-8111-abbdb6226b12,f45a7eae-65d8-4be2-9cfa-18426df3e889,237,0,2023-04-26,Offline
d7a44ce4-2389-471d-8f00-6c802df306ea,e8cabae3-07ca-4801-af68-1fb2ca1b237d,473,0,2020-09-14,Online
7d427bbb-4b05-4570-9996-f339df2de0a8,c4d16b4c-80c1-4c66-b030-84311e91a03d,407,0,2021-04-14,Online
62867e04-cec5-4bfa-915e-0b0339de5c7a,b2863351-a069-4e3a-aa71-b2ee0e3f1e78,413,0,2022-09-22,Offline
